"start_date","end_date","frequency","months","yield_shock","pfolio_return_delta_shock_unadjusted_by_weighted","pfolio_noncash_weight","pfolio_return_delta_shock","count_of_stocks","bmark_return_delta_shock"
2013-03-29,2017-01-31,"daily",46,1,0.0279474938005064,0.957081,0.0292007612736084,41,0.0298686199432633
2013-02-28,2017-01-31,"monthly",47,1,0.0252550345065427,0.957081,0.0263875622925778,41,0.0301731298048892
2013-02-28,2017-01-31,"weekly",47,1,0.0257637015561315,0.957081,0.0269190398264426,41,0.0332149173860413
2013-02-28,2017-01-31,"daily",47,1,0.0280499180862974,0.957081,0.0293077786376465,41,0.0299913082445071
2013-01-31,2017-01-31,"monthly",48,1,0.0266057250799855,0.957081,0.0277988227537538,41,0.0315304478907827
2013-01-31,2017-01-31,"weekly",48,1,0.025860667622302,0.957081,0.0270203542044007,41,0.0332326684639755
2013-01-31,2017-01-31,"daily",48,1,0.0286276384379825,0.957081,0.0299114060753296,41,0.030301048650917
2012-12-31,2017-01-31,"monthly",49,1,0.0266723526039768,0.957081,0.0278684380987364,41,0.0318784249793864
2012-12-31,2017-01-31,"weekly",49,1,0.0270305724016609,0.957081,0.0282427217776352,41,0.0341238641534072
2012-12-31,2017-01-31,"daily",49,1,0.0286828428641561,0.957081,0.0299690860691583,41,0.0304756674597705
2012-11-30,2017-01-31,"monthly",50,1,0.0264103658373602,0.957081,0.0275947028907273,41,0.0319446868474211
2012-11-30,2017-01-31,"weekly",50,1,0.0268729209119112,0.957081,0.0280780006205444,41,0.0339727643690844
2012-11-30,2017-01-31,"daily",50,1,0.0287187725811611,0.957081,0.0300066270056151,41,0.0305972650086937
2012-10-31,2017-01-31,"monthly",51,1,0.0259968878678188,0.957081,0.0271626830621638,41,0.0314781316342796
2012-10-31,2017-01-31,"weekly",51,1,0.027954544847149,0.957081,0.0292081285148791,41,0.0354559474102738
2012-10-31,2017-01-31,"daily",51,1,0.0290451373942094,0.957081,0.0303476272062755,41,0.0311456515359284
2012-09-28,2017-01-31,"monthly",52,1,0.0262643239766429,0.957081,0.0274421119807445,41,0.0316894618109695
2012-09-28,2017-01-31,"weekly",52,1,0.0288730189520728,0.957081,0.0301677903459297,41,0.0369625423937939
2012-09-28,2017-01-31,"daily",52,1,0.0286747159735394,0.957081,0.0299605947391489,41,0.0311598810822171
2012-08-31,2017-01-31,"monthly",53,1,0.026926707849451,0.957081,0.0281341995603831,41,0.0323314919386064
2012-08-31,2017-01-31,"weekly",53,1,0.0272442518344069,0.957081,0.0284659833748731,41,0.0365890543931397
