"start_date","end_date","frequency","months","yield_shock","pfolio_return_delta_shock_unadjusted_by_weighted","pfolio_noncash_weight","pfolio_return_delta_shock","count_of_stocks","bmark_return_delta_shock"
2013-02-28,2017-01-31,"weekly",47,1,0.0259874046105922,0.957067,0.0271531717325873,41,0.0322335430073936
2013-02-28,2017-01-31,"daily",47,1,0.0286563465673673,0.957067,0.0299418395654299,41,0.0293993602130698
2013-01-31,2017-01-31,"monthly",48,1,0.0227107001372112,0.957067,0.0237294778079394,41,0.0281578286041591
2013-01-31,2017-01-31,"weekly",48,1,0.0259485921444806,0.957067,0.0271126181808386,41,0.0321638456835541
2013-01-31,2017-01-31,"daily",48,1,0.0289342872556885,0.957067,0.0302322483751802,41,0.0295401443390716
2012-12-31,2017-01-31,"monthly",49,1,0.0227760406512972,0.957067,0.0237977494274666,41,0.0284016046492121
2012-12-31,2017-01-31,"weekly",49,1,0.0268569007042821,0.957067,0.0280616724892636,41,0.0328542947356674
2012-12-31,2017-01-31,"daily",49,1,0.0290742726375409,0.957067,0.0303785133512501,41,0.0297226976928904
2012-11-30,2017-01-31,"monthly",50,1,0.022574493567644,0.957067,0.0235871611576243,41,0.028465547799316
2012-11-30,2017-01-31,"weekly",50,1,0.0267709028345078,0.957067,0.027971816847209,41,0.0327961739817931
2012-11-30,2017-01-31,"daily",50,1,0.0290739625581964,0.957067,0.0303781893620785,41,0.029792340772979
2012-10-31,2017-01-31,"monthly",51,1,0.0222674354140775,0.957067,0.023266328704341,41,0.0281120434801232
2012-10-31,2017-01-31,"weekly",51,1,0.0276679482689153,0.957067,0.0289091027785048,41,0.0340492966086805
2012-10-31,2017-01-31,"daily",51,1,0.0293493741529589,0.957067,0.0306659556258432,41,0.0302768497249333
2012-09-28,2017-01-31,"monthly",52,1,0.0225532753352603,0.957067,0.0235649910980739,41,0.0283341319775435
2012-09-28,2017-01-31,"weekly",52,1,0.0282994579499892,0.957067,0.0295689413071281,41,0.0351280851994896
2012-09-28,2017-01-31,"daily",52,1,0.029185482042249,0.957067,0.0304947114906783,41,0.0303806227666221
2012-08-31,2017-01-31,"monthly",53,1,0.0228487308355695,0.957067,0.0238737004155086,41,0.0286170266889488
2012-08-31,2017-01-31,"weekly",53,1,0.0273349928509515,0.957067,0.0285612113372957,41,0.0351243263468606
2012-08-31,2017-01-31,"daily",53,1,0.0285382515198803,0.957067,0.0298184469006666,41,0.0301882832067661
2012-07-31,2017-01-31,"monthly",54,1,0.0239324044889763,0.957067,0.0250059865077119,41,0.0295779863593051
2012-07-31,2017-01-31,"weekly",54,1,0.0274530997130959,0.957067,0.0286846163467091,41,0.0353039741402042
2012-07-31,2017-01-31,"daily",54,1,0.0284438981552965,0.957067,0.0297198609452593,41,0.0301286406871128
2012-06-29,2017-01-31,"monthly",55,1,0.0233247112455373,0.957067,0.0243710327965934,41,0.0288840224085197
2012-06-29,2017-01-31,"weekly",55,1,0.0275861549793198,0.957067,0.02882364032959,41,0.0354100184846609
2012-06-29,2017-01-31,"daily",55,1,0.0289515891872068,0.957067,0.0302503264528051,41,0.0306162414378946
2012-05-31,2017-01-31,"monthly",56,1,0.0242743241814207,0.957067,0.0253632443511486,41,0.0305986048309386
2012-05-31,2017-01-31,"weekly",56,1,0.0281260959142282,0.957067,0.0293878024362225,41,0.0346543174747647
2012-05-31,2017-01-31,"daily",56,1,0.0292971316861442,0.957067,0.0306113696179518,41,0.0308010509985421
2012-04-30,2017-01-31,"monthly",57,1,0.0248335610030101,0.957067,0.0259475679372605,41,0.0317996611029718
2012-04-30,2017-01-31,"weekly",57,1,0.0289639938581125,0.957067,0.0302632875839544,41,0.035719749114293
2012-04-30,2017-01-31,"daily",57,1,0.0293455328877831,0.957067,0.0306619420456281,41,0.0307513049823373
2012-03-30,2017-01-31,"monthly",58,1,0.026836366474022,0.957067,0.0280402171154391,41,0.0335756821263735
2012-03-30,2017-01-31,"weekly",58,1,0.0293158399944509,0.957067,0.0306309171609207,41,0.0361779467354875
2012-03-30,2017-01-31,"daily",58,1,0.0296756182825811,0.957067,0.0310068347175079,41,0.0309404261912104
2012-02-29,2017-01-31,"monthly",59,1,0.0269055955757203,0.957067,0.0281125517604517,41,0.0341457052063962
2012-02-29,2017-01-31,"weekly",59,1,0.0294349963145775,0.957067,0.0307554187058769,41,0.0365780912515732
2012-02-29,2017-01-31,"daily",59,1,0.0295384176997182,0.957067,0.0308634794635258,41,0.0309491114461351
2012-01-31,2017-01-31,"monthly",60,1,0.0267024933019036,0.957067,0.0279003385362818,41,0.0339071895597483
2012-01-31,2017-01-31,"weekly",60,1,0.0293965450985549,0.957067,0.030715242609509,41,0.0366091897704487
2012-01-31,2017-01-31,"daily",60,1,0.0291658267629376,0.957067,0.0304741744966002,41,0.0306846356875354
