start_date,end_date,frequency,months,yield_shock,pfolio_return_delta_shock_unadjusted_by_weighted,pfolio_noncash_weight,pfolio_return_delta_shock,count_of_stocks,bmark_return_delta_shock
28/06/2013,31/01/2017,weekly,43,1,0.02499766,0.957067,0.026119028,41,0.03206016
28/06/2013,31/01/2017,daily,43,1,0.02978031,0.957067,0.031116223,41,0.030304138
31/05/2013,31/01/2017,monthly,44,1,0.022833093,0.957067,0.023857361,41,0.02907592
31/05/2013,31/01/2017,weekly,44,1,0.024196707,0.957067,0.025282145,41,0.030592619
31/05/2013,31/01/2017,daily,44,1,0.028397358,0.957067,0.029671233,41,0.028854619
30/04/2013,31/01/2017,monthly,45,1,0.021997151,0.957067,0.02298392,41,0.027382495
30/04/2013,31/01/2017,weekly,45,1,0.025621227,0.957067,0.026770567,41,0.031999788
30/04/2013,31/01/2017,daily,45,1,0.028577306,0.957067,0.029859254,41,0.029282405
29/03/2013,31/01/2017,monthly,46,1,0.021974628,0.957067,0.022960386,41,0.027351147
29/03/2013,31/01/2017,weekly,46,1,0.025803443,0.957067,0.026960958,41,0.031907528
29/03/2013,31/01/2017,daily,46,1,0.028668869,0.957067,0.029954924,41,0.029357023
28/02/2013,31/01/2017,monthly,47,1,0.021543435,0.957067,0.02250985,41,0.027012641
28/02/2013,31/01/2017,weekly,47,1,0.025987405,0.957067,0.027153172,41,0.032233543
28/02/2013,31/01/2017,daily,47,1,0.028656347,0.957067,0.02994184,41,0.02939936
31/01/2013,31/01/2017,monthly,48,1,0.0227107,0.957067,0.023729478,41,0.028157829
31/01/2013,31/01/2017,weekly,48,1,0.025948592,0.957067,0.027112618,41,0.032163846
31/01/2013,31/01/2017,daily,48,1,0.028934287,0.957067,0.030232248,41,0.029540144
31/12/2012,31/01/2017,monthly,49,1,0.022776041,0.957067,0.023797749,41,0.028401605
31/12/2012,31/01/2017,weekly,49,1,0.026856901,0.957067,0.028061672,41,0.032854295
31/12/2012,31/01/2017,daily,49,1,0.029074273,0.957067,0.030378513,41,0.029722698
30/11/2012,31/01/2017,monthly,50,1,0.022574494,0.957067,0.023587161,41,0.028465548
30/11/2012,31/01/2017,weekly,50,1,0.026770903,0.957067,0.027971817,41,0.032796174
30/11/2012,31/01/2017,daily,50,1,0.029073963,0.957067,0.030378189,41,0.029792341
31/10/2012,31/01/2017,monthly,51,1,0.022267435,0.957067,0.023266329,41,0.028112043
31/10/2012,31/01/2017,weekly,51,1,0.027667948,0.957067,0.028909103,41,0.034049297
31/10/2012,31/01/2017,daily,51,1,0.029349374,0.957067,0.030665956,41,0.03027685
28/09/2012,31/01/2017,monthly,52,1,0.022553275,0.957067,0.023564991,41,0.028334132
28/09/2012,31/01/2017,weekly,52,1,0.028299458,0.957067,0.029568941,41,0.035128085
28/09/2012,31/01/2017,daily,52,1,0.029185482,0.957067,0.030494711,41,0.030380623
31/08/2012,31/01/2017,monthly,53,1,0.022848731,0.957067,0.0238737,41,0.028617027
31/08/2012,31/01/2017,weekly,53,1,0.027334993,0.957067,0.028561211,41,0.035124326
31/08/2012,31/01/2017,daily,53,1,0.028538252,0.957067,0.029818447,41,0.030188283
31/07/2012,31/01/2017,monthly,54,1,0.023932404,0.957067,0.025005987,41,0.029577986
31/07/2012,31/01/2017,weekly,54,1,0.0274531,0.957067,0.028684616,41,0.035303974
31/07/2012,31/01/2017,daily,54,1,0.028443898,0.957067,0.029719861,41,0.030128641
29/06/2012,31/01/2017,monthly,55,1,0.023324711,0.957067,0.024371033,41,0.028884022
29/06/2012,31/01/2017,weekly,55,1,0.027586155,0.957067,0.02882364,41,0.035410018
29/06/2012,31/01/2017,daily,55,1,0.028951589,0.957067,0.030250326,41,0.030616241
31/05/2012,31/01/2017,monthly,56,1,0.024274324,0.957067,0.025363244,41,0.030598605
31/05/2012,31/01/2017,weekly,56,1,0.028126096,0.957067,0.029387802,41,0.034654317
31/05/2012,31/01/2017,daily,56,1,0.029297132,0.957067,0.03061137,41,0.030801051
30/04/2012,31/01/2017,monthly,57,1,0.024833561,0.957067,0.025947568,41,0.031799661
30/04/2012,31/01/2017,weekly,57,1,0.028963994,0.957067,0.030263288,41,0.035719749
30/04/2012,31/01/2017,daily,57,1,0.029345533,0.957067,0.030661942,41,0.030751305
30/03/2012,31/01/2017,monthly,58,1,0.026836366,0.957067,0.028040217,41,0.033575682
30/03/2012,31/01/2017,weekly,58,1,0.02931584,0.957067,0.030630917,41,0.036177947
30/03/2012,31/01/2017,daily,58,1,0.029675618,0.957067,0.031006835,41,0.030940426
29/02/2012,31/01/2017,monthly,59,1,0.026905596,0.957067,0.028112552,41,0.034145705
29/02/2012,31/01/2017,weekly,59,1,0.029434996,0.957067,0.030755419,41,0.036578091
29/02/2012,31/01/2017,daily,59,1,0.029538418,0.957067,0.030863479,41,0.030949111
31/01/2012,31/01/2017,monthly,60,1,0.026702493,0.957067,0.027900339,41,0.03390719
31/01/2012,31/01/2017,weekly,60,1,0.029396545,0.957067,0.030715243,41,0.03660919
31/01/2012,31/01/2017,daily,60,1,0.029165827,0.957067,0.030474174,41,0.030684636
